business_id,review_id,useful,stars,date,text,talksamb,talksfood,talksprice,talksservice,isambgood,isfoodgood,ispricegood,isservicegood
1jq25YkwM8LXbJaJ0EUMkg,e82zBLOorizS41JzbTG6Sw,1,2,4/19/2011,"We are staying at La Estancia. Gorgeous grounds  wonderful staff and love the succulents and walking trails. All that said  this is the worst restaurant meal we have had in ages. Bad service  horrible sandwiches  the kids slider"" was that alright. Like a little charred inedible hockey puck. Cold sweet potato fries  and the chef's sandwich with pork loin and Brie sounded like a treat but was so poorly executed we could barely eat it. I am so tired of complaining at restaurants and sending food back- it is really wasteful and there are starving kids all over the world- but this really made me contemplate.""",0,1,0,1,0,0,0,0
1jq25YkwM8LXbJaJ0EUMkg,qAIehPk7gE7lL6e64p2E3w,1,5,8/19/2011,From the moment I walked in to Adobe (the breakfast/lunch restaurant at Estancia La Jolla) I loved it! The music was mellow Spanish guitar  which I love and the old Spanish decor was warm and elegant  like a living room. The hostess was very friendly and greeted us with a smile. She sat us outside on the deck where we had a gorgeous view of a colorful green lawn and all these beautiful plants. So far  so good. Even the menus were beautiful in this rustic copper gold and turquoise. The waitress was also very nice and helpful  and fast! She described each dish so well we were almost drooling... Made it very hard to choose! It all sounded delicious. I ordered the lobster cobb salad and my colleague ordered the organic chicken  and we split the baja fish tacos as an appetizer. All of the dishes were so tasty and fresh and really hit the spot. It was the perfect way to spend the afternoon... A glass of wine  a delicious dine  scenery divine and a good friend of mine ;) I will be back!,1,1,0,1,1,1,0,1
1K6NHkkyn7GRAoicQmFysA,Y_TmKTtTYJNrn4pipifqYA,3,5,9/25/2008,Over the past few weeks we have patronized some of the more expensive neighborhood establishments and I am feeling like Arnold Schwarzenegger balancing a budget. Can you spare a buck brother; you just may recognize my voice next time? Necessity calls  as I am offered no alternative but to return home to my roots - I am coming home Ma. I am returning to the mom and pop restaurant  where mercifully  you only need to spend a single hour's labor for a lunch.  Yes  they are still out there  lurking on street corners  back alleys and strip malls  all of which I await to discover. Guess what  I found one that is pretty good and just in time.   It is located in a strip mall directly across the street from PCC. TT's Seafood is its name and saving you some money is definitely their game. Well not all of it because let's face it  who cares if you save some money if the meal is a nightmare. For the price of the meals here  which are absurdly economical  the food is superior and far surpasses those few green pictures you must surrender. Good food at some great prices  sign me up  I may not need to take that second out on the house after all. The restaurant is very small and has limited seating. On this visit I ordered the Broiled Salmon ($8.50) this is as good as any Salmon that I have had for twice the price  plus they included two sides.  Are you kidding me  it makes you want to kiss the owner; I hope she doesn't mind  I hope it is a she. I opted for the Vegetables and Cole Slaw.  For my daughter wisely choose the breaded Shrimp ($7.00) which is accompanied with French fries. We are a happy family and thus we share and I was exceeding pleased with both dishes.  This is a value place and well worth the money.  A few months ago I did a story on Fish and Chips and I noted that Fish and Chips are like kissing your sister. Here at TT's the entr\u00e9e is ($6.50)  are you kidding me  now that's a bargain  pucker up sis.  For once in a long time I felt a sigh of relief when the bill arrived. After spending money like a California Politician last month  it was a good feeling to have some money left in my wallet. If you enjoy The Sesame Grill Restaurant in Arcadia  you'll love TT's Restaurant.  Why?  Same owners and they know what they are doing.  This is the fourth Restaurant in the same location in the past five years.  I really think this one is a keeper and will be sustainable. I guess next year I may just need to travel to Sacramento to help those poor Politicians.,1,1,1,1,0,1,1,0
1K6NHkkyn7GRAoicQmFysA,sFEvGE6mJrbMmI8yvx18_Q,1,4,8/7/2008,As the previous poster states  this is at least the fourth business at this location in the past couple years.  For cheap Chinese/fusion  however  I've been satisfied with all the previous tenants.  But this new place is fantastic.  I challenge you to find fresher fish & chips in Pasadena for the price: $6.50.  Very crunchy  light and delicious.  $7 will get you a whole fried tilapia.  I'm going back.,0,1,1,0,0,1,1,0
1K6NHkkyn7GRAoicQmFysA,AkgBO5ZDhKEPpy05eYQ6TA,1,5,7/4/2008,"Fresh fish in a college-adjacent strip mall? You bet. This is the fourth incarnation at this location.  It's good. The fried shrimp are really large  and the breading"" is light and tasty. There was enough in my dinner order for dinner  and enough left for lunch the next day. My DH had broiled salmon--also very good. We definitely will be back for dine in or take-out""",0,1,0,0,0,1,0,0
1tKdQG12Z-hhYnpmzPp0yA,QDK4-mhKa9hN1wgRqTff2w,1,3,2/18/2009,Not as good as the original one on Figueroa. But it gets the job done.   This is the only place in the University Village (besides the sushi place) that accepts credit card so if you're strapped for cash  as is everyone else in the economy  then this is a good place to stop. The lunch special is usually great and a good deal (6.95 or so for a pasta and soda). They serve it up like the original and give you bread and yummieness  but execution is lacking a little.,0,1,1,0,0,1,1,0
1w-fe4X85ERlnsdrHspDJw,GS3Fhi7c7GQveBvbSPpg3w,2,1,8/11/2011,"worst customer service ever.  I ordered fried tofu via delivery   I got soggy tofu.  When I called them and told them of what I received I got soggy tofu"" the driver replied ""so?"" place deserves to be shut down. Daisy Mint for life.""",0,1,0,1,0,0,0,0
1w-fe4X85ERlnsdrHspDJw,LkMFFW1EYVjGn1kh5pQNcg,1,4,7/10/2009,I think a lot of people are ragging on this place unnecessarily. This is not a place you go to hang out  have a dining experience  or take a date.   But it is a place that can supply you with decent  cheap nutrition when you are hungry  need to chat informally with a buddy  or are too tired to cook.   Because we can get takeout til 9:30  we go here a lot after yoga and have never had attitude  slowness  or any service problems.   Skip: Pad thai  but then I think everyone should always skip pad thai  it's very boring. Also skip the tempura  kind of limp.   Get: Spicy eggplant -- I will drive out of my way for Pataya's soft  spicy version. The green beans are good  too.,0,1,1,1,0,0,1,1
1w-fe4X85ERlnsdrHspDJw,yH2MLp6-qXuQQOQGnefwoA,1,3,12/1/2006,Ambiance: Nice clean light wooden tables  one large plasma TV (in the waiting area).  Food: First timers should get Pad Thai or Shrimp Fried Rice. I wouldn't say it's the best Thai place  but it's conveniently close to my apartment and right across the street from Pasadena City College.  Service: I always get stuff to go. I wish the front counter ladies were a bit friendlier  but the food is deent enough for me to come back anyways.  Extra: Within walking distance from Luigi Ortega.,1,1,0,0,1,1,0,0
1w-fe4X85ERlnsdrHspDJw,h1uV4cGpq0p4T_Ex-_6S6Q,3,4,12/28/2009,"Looking at all the one  two and three star reviews make me think that they must be talking about a different restaurant.  I come here almost every week.  The food is super yummy  the atmosphere is comfy and the service is very personable.   I especially recommend the curry dishes  although maybe they go a little heavy on the bamboo shoots.  Their slushes  ices  boba  flavored teas  etc. are also super good.    Is it a Five star restaurant?  No  not quite:  it's a bit too casual  and lacks a certain umph factor"" for that  but it's very  very good.      One major qualm is that restaurants with televisions always bug me  unless it's a sports bar or something  or unless it's showing theme-specific fare.  But other than that  I really can't think of a major minus.""",1,1,0,1,1,1,0,1
1w-fe4X85ERlnsdrHspDJw,xXvC7ZBxn2AvE2aOVx__Dw,3,3,7/10/2010,It's an alright place. It's better if you order to go. Their service isn't the greatest. Their food isn't the best but I do like their spicy fried rice and their Thai iced tea with boba is pretty good. Theyre also open pretty late which is a plus for me when you want Thai food late at night. If you're planning on dining in I suggest you go during lunch time for their lunch specials = cheaper.,0,1,1,1,0,0,1,0
1w-fe4X85ERlnsdrHspDJw,yQzACLIWjz0wxGc66txEzg,1,2,9/20/2007,.... I am judging this whole place on the one portion of fried rice that I ordered... but thats okay  right? because first impressions are important  ...  and my first impression... BLAH  ... it wasn't so good. How can fried rice not be good? I was expecting something so much better. I am not an expert on Thai Fried Rice.. but .. I feel like I can expect a certain flavor... and it was lacking that flavor  in fact it was lacking all flavor.... it was BLAH.    ... but I believe in second chances...  I will give it one more try. I will go back and order a different dish. If I like it  I will change my review  sounds fair enough  right? For now  2 stars  and I am being generous.,0,1,0,0,0,0,0,0
1w-fe4X85ERlnsdrHspDJw,JwZT7889OjvH9jImfKMcwA,1,3,4/28/2008,What can I really say about this place.  It is pretty nondescript and serves decent food.  I ate here many times but it is really nothing special.  The dishes are pretty standard  and the fruit drinks are good.  It has a nice view of PCC  so if you like to watch people walking on the street it's nice for that.  The parking in the back is way too small and sometimes it takes alot of effort to get a waiter.  *cheap *decent food *better to order than to go there,0,1,1,1,0,0,1,0
1w-fe4X85ERlnsdrHspDJw,WwjDYSzlRzJhfBkKvl4d0Q,8,2,7/7/2007,"The things I do for Yelp...  I was craving Thai food for lunch today  and instead of going to my usual place (Chandra Thai)  I decided to try something new and Yelp it.  WHAT. A. MISTAKE.  While the place is nice enough  and even has parking in the back  the service is lackluster and the food is atrocious. I decided to try the basics - Pad Thai and egg rolls  along with a Thai iced tea. I specifically ordered the Pad Thai with chicken and without shrimp  because a) I hate shrimp  and b) it seems I may be allergic to seafood. I did appreciate that the waitress went over this with me twice  so I was certain it would be right.  The egg rolls arrived first. They were essentially flavorless  unless you consider crispy and greasy a flavor. The Pad Thai came out shortly after  and it was chock-full of shrimp. The waitress had walked away before I could say anything  so I called her back over and explained that I had asked for chicken but no shrimp. She barely glanced at me  and walked away with the plate.  I did eventually get the correct order  and she even grunted to me that the kitchen had made me new Pad Thai "" (as opposed to just picking the shrimp out of the other one  I guess?) as she dropped off the plate. It was truly awful  bland and greasy and just altogether unpleasant.  I am only giving two stars because it had air conditioning and the television was tuned to a soccer game. Plus I just had an eclair from Beard Papa  so I'm feeling generous.""",0,1,0,1,0,0,0,0
1w-fe4X85ERlnsdrHspDJw,DrM68NDVtkdNxvW59Sw7uw,1,3,12/19/2007,"You get what you expect from a budget Thai food restaurant.   I went there late at night to hang with a friend and ordered the steamed noodles with sausage  shrimp  and chicken. It was really good. Prices weren't too bad and I had a good time.   However they don' t get 4 stars b/c of what people had said. The servers were honest and nice. They gave suggestions and they were helpful. However when we stopped to talk a bit and stopped eating  there was the server asking us if we wanted a box.   I had to tell her i'm not done eating yet"" and she backed off. Later she came back with the bill and was all like thank you and such. But my friend and I just sat and continued eating and talking. We probably stayed for another hour or so but after the servers realized we were in no rush to leave they were much more hospitable. They filled our water ever 5 mins or so and let us be.   When it came time to pay the check they were really speedy about it and it wasn't a bother. The place was empty but they were trying to rush me. However if you just say no thanks  and keep eating. It's a great place.   Love the ambiance  the food  the prices  and service....although you have to know what to expect.""",1,1,1,1,1,1,1,1
1w-fe4X85ERlnsdrHspDJw,zFTwjDHjA_zVXNcVNmyQwA,5,1,7/25/2007,"1. I had their A"" Dinner special. Chicken was dry and burnt. Shrimp fried rice = hard tasteless rice with two broiled shrimp on top. Salad was fresh  but hardly anything to rave about.  2. Long-haired Waitress  oh no no no no no.       a. She gave us the check before we were halfway done with our food. The place was NOT packed.       b. She took my friend's plates away as soon as he finished his last bite. She then proceeded to clean his entire area with his napkin and then grabbed the two useless spoons off of my PLATE!!! I was like WHAT THE EFF?!!!       c. Almost forgot  before she took one of my spoons  I had put one on an extra plate we had on the table. After she took my spoons  she put the two plates we had on our table  on the table next to ours!! FOR THE GUESTS SHE SEATED 9 SECONDS LATER!!!  TOTALLY EW AND BOOOOOOOOOOOO TO THIS PLACE!!""",1,1,0,0,0,0,0,0
1w-fe4X85ERlnsdrHspDJw,2ipFK5O9FP-_T8nbGXS9EQ,2,2,5/4/2009,Being a fan of Thai food  I came into Pataya Cafe to get a late lunch today.  As I walked in  I saw a table of four women eating food  I'm assuming all employees of this place as some had on aprons.  They were the only ones in the restaurant and not one got up to offer any assistance.  So  I took a menu from the counter and stood for a minute reading over the menu.  Much to my surprise  no one came over to take my order or say anything.  As I looked over again to the table of women  one woman nodded her head back as if she was asking if I needed help.  I'm sorry  but if you can't stop eating your lunch to help a customer  or even acknowledge a customer  I'm not patronizing your business.  Based on the majority of Yelp reviews  this place isn't that impressive anyway.,0,1,0,0,0,0,0,0
1w-fe4X85ERlnsdrHspDJw,g_RppkpKoAo5QNdfxO-3qA,2,3,2/6/2011,I guess this place is okay if you happen to be a student at Pasadena City College or a local regular.  I pretty much just ordered  got my order  ate  paid  and then left.  I didn't get any attention while the people who seem like regulars got a friendly interactions and more attention.  I ordered the Thai BBQ dinner special. The chicken and pork rib pieces was bland as was the egg roll.  They do have good value for lunch and dinner specials.  I don't really have much confidence in the rest of the food.  They do karaoke here and there's TV's mounted on the walls.,0,1,0,1,1,0,0,0
1w-fe4X85ERlnsdrHspDJw,mh_8FYSqMXjFbUm3CT1DPg,1,4,7/17/2009,I give them 3.5 stars.  This is a laid-back  quiet Thai restaurant with good prices and pretty good food.  It's not upscale  or chic  or trendy  and the service isn't great  but they try.  I've come here twice at lunch and been put off by slow service and lack of choice  but I quite enjoy eating dinner here  and no one I've brought has been disappointed.  (Show up for dinner anytime  no reservations  no problem!)  I highly recommend the yellow curry  the tom kha gai soup  and the mee krob.  The pad thai is is reliable -- good but not great  as is the stir-fry with ginger.  The panang isn't as good as elsewhere  nor is the satay.  They're happy to customize the dish to please the customer -- they'll make my tom kha gai without cilantro if I want  and I've substituted tofu for chicken frequently in dishes (their chicken isn't always top-notch  but then  I'm rather off chicken  so take that with a grain of salt.)  They also have a long list of interesting juice drinks (I like watermelon).,0,1,1,1,0,1,1,0
1wz7l5OyVoUlvPDRy59ZMA,XGvpUC6W2aUW-bv4JjbUWw,2,2,6/29/2007,Don't eat here unless you have a meal plan. This was the only place I would eat sophomore year because the dining hall food was just not edible. The prices were much more reasonable back then  but now its like 5 dollars for a sandwich that's not THAT good. Chicken tenders and the fries taste like plastic  just all bad.  The one good thing about this place is the bagels  which are oddly reasonably priced if you just get cream cheese.,0,1,1,0,0,0,0,0
1wz7l5OyVoUlvPDRy59ZMA,#NAME?,1,3,7/13/2012,GBC... the best place for breakfast after you leave your 8am class in Dwinelle for your freshman year. Definitely go to the bagel bar and get The Works before 10:30. Pretty good selection for bagels  but they have so few of the jalapeno bagels. It was the main contribution to my freshman 15 since I didn't go to the dining commons.  There's a little market in front of GBC for limited groceries  I used to buy my Semifreddi's baguette and snack on it. $2 keeps me full.  If you're on the way to an exam  come here for your bluebooks and scantrons. I hate having to buy them from the student store when they charge you tax while GBC doesn't. Yes  that one penny mattered.  And maybe by the time you're done with your first semester at Cal  you won't come back here anymore. Because really  this place is just expensive if you don't have meal points.,0,1,1,1,0,0,0,0
1wz7l5OyVoUlvPDRy59ZMA,UDlAVCwYxi-3Yd2aQ8qgug,1,4,2/20/2012,This review is for breakfast - don't usually come here for lunch/dinner...it gets really crowded during passing periods and the food takes a while to prepare (unless you get the chicken  fries  or other premade items)  BREAKFAST IS AMAZING. Delicious tater tots! Super yummy bagel with the works. Also  no line :) price is pretty expensive  but it's totally worth it if you have meal points,0,1,1,1,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,ievIDlj5Wy0Hd5_mULSJqA,1,4,11/3/2010,Lovely place to go if you have meal points  and you're on campus. HOWEVER  if you don't have meal points  don't even consider it because it is overpriced for what they give you.  Common favorites from GBC are: - Breakfast items (ALL) - Salads - Chicken strips  Apparently  this year  their buffalo wings are now a different flavor.. some say lemony but they look green. Pass on it. The chicken strips have also taken on different forms and textures each year  but definitely passable  and sometimes  even delicious. He he he time to find some freshmen with mealpoints!   BTW lines get really really long around lunchtime. Beware.,0,1,1,1,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,TzlVJJIdw1H-PXAN4BbXhw,1,3,4/25/2012,3 star for the price and location.  Otherwise  everything else (service  tastiness  and such) is okay.  Only go there is you are on campus and you can't go anywhere else.  I do highly recommend their golden bear breakfast (the vegetarian one is also good).  Lunch and dinner is really mediocre meals  that I personally do not recommend.  Finally  of course  their fried food is good  but then again  when is fried food not good??? Just like the average ratings  3 stars is about right.,0,1,1,1,0,0,0,0
1wz7l5OyVoUlvPDRy59ZMA,MVJsaBMto1MdwYl39zRbIQ,1,4,12/24/2011,Probably one of the best places to get a quick bite on the way to class or to kill your meal points. Most people usually get the chicken strips and fries or sandwiches (crispy chicken sandwich is the best!). Their Bear Muffin is pretty good for breakfast  but I tend to get their oatmeal and just take it to class or eat it while walking. Cheesesteak is also good but salty with the fake gooey cheese. It does get super packed during lunch time with lines extending up to the doors at times...,0,1,0,1,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,QRHDPNu_xuSr7ZBdVxFfzg,1,4,3/3/2012,Oh  what memories in this fine college campus eatery. This is no place to go without a meal plan  but if you do have one  then this is a darn good place to spend it. When I had meal points  I bought grocery items like Alter Eco chocolate  Odwalla smoothies  and Kettle chips with reckless abandon. The coffee is overbrewed  but who's complaining. Get your cheap morning fuel here. I love the fresh salads  sandwiches  and bagels. The grill station items were the bombdiggity; thick greasy grilled cheeses  chicken strips  fries  and tater tots. There is even a smoothie bar  though that would be the one thing I'd stay away from.  + Bank of America ATM,0,1,1,0,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,5-9Gik4iZkaiLwmr9fL0Sg,2,3,2/7/2010,I love  love  LOVE the grilled chicken sandwiches here!  I used to have them everyday for dinner b/c it's a good deal when you're using your meal points  but if I was spending actual cash here  well....the people here are a little slow to deal with.,0,1,1,0,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,nXTTkLATLn9le309R0n3xw,1,1,3/1/2010,If you're living off meal points and you're in need to waste them  this is might be your dining location of choice at Berkeley. If not  then I would advise you to save your money and stop at Walgreens or one of the restaurants in Sproul Plaza... There will always better a cheaper and tastier option than the Golden Bear Cafe.  The sandwiches are probably the best deal here - they're toasted and include a relatively generous helping of deli meat. Other than that  the salads are not bad although it depends who is actually making them behind the counter. With that said  you can get much better for cheaper about two blocks away - be it at Sufficient Grounds (sandwiches) or Cafe Mattina (salads and sandwiches).  The place is generally packed with Freshmen and Sophomores in between 11 am and 2 pm  meaning that you have to wait in line for about 15 minutes to get your food  10 minutes to pay for it and 5 minutes to find a seat outside. Provided  of course  that you don't want to sit next to a homeless man...,0,1,1,1,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,O1g1rRrGx_1OWQfUZHnKjA,1,3,4/4/2007,Yummy grilled cheese sandwich. Then again  it's kind of hard to screw up a grilled cheese sandwich. The fries are another story. Take a look at my fries. They look like they got chicken pox and they're crunchy like potato chips  except they're supposed to be fries  not chips.,0,1,0,0,0,1,0,0
1wz7l5OyVoUlvPDRy59ZMA,zVDsEYCY4NgL7da0AiOqcg,1,3,11/13/2008,FIVE stars for the one item they have: THE WORKS BAGEL. I have been to quite a few places to try to get the same bagel with cream cheese  tomatoes  cucumbers  and bacon  but it's just never as good!! (It took a friend to give me a bite of hers to make me realize this combination is actually really  really good.) I swear it's something in their toasting machinery that makes the bagel come out with the right crisp and taste. It's ridiculously yummy and  being out of college making money  I am still dumbfounded that even specialty bagel places can be beat out by a college-campus cafeteria.  FOUR stars for their tater tots. Those greasy little things are just so deliciously deep fried and crispy...  Besides that  everything else is decent enough to get you through a hungry spell (but not necessarily satisfying)  and the food and other groceries there are EXPENSIVE.,0,1,0,0,0,1,0,0
1x3f4TCx7uvE-slRYJp6eQ,Qra-AnEypxkiuLHF9FaM2w,2,1,12/23/2011,"I can not believe this place got anything more than 1 star!  My coworker and I had a taste for Thai food and wanted to try Trio House near USC. We was a little alarmed when we notice a B"" rating in the window but decided to go inside since it looked cleaned from the street. Once we walked through the door  we were greeted right away. However  we're distracted by the emptiness of the restaurant for being so big. Once we sat down  I noticed a huge fly next to my seat ... (At least I thought it was). After staring at this so called ""fly"" I realized it was a ROACH!!! By the time the waitress came with our water  I told her ""Thank you but no thank you."" And we walked out quickly and went across street to Mikoshi ... BTW they have an ""A"" rating""",1,1,0,1,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,vIQACkEh6ZfPFFbg0PJavQ,1,3,4/10/2011,Hmm- this place surprised me!  It used to be a breakfast restaurant and opened as Trio HOuse about more than a year ago. Let's just say i was never too intrigued to try it out. However- before beginning a study session  my study buddy and I decided to check this place out.  Let me get straight to the point- The Papaya Salad was AMAZINGLY delicious! Mmmm! But the Mango chicken was a great disappointment! Boo! We also ordered white rice with beef (it had a funny name and I can't remember what it was)- that was okay- I added their red hot sauce to the beef to spice things up and it made it a bit tastier.  Will I come back? Sure. I want to try their Pad sew and Curry. We will see how good or bad that will taste! Until next time yelpers- see yaaaaa!,0,1,1,1,0,1,0,0
1x3f4TCx7uvE-slRYJp6eQ,EtUMnt9Slcf2xpr3LFwo_w,5,2,4/5/2010,I went here today for lunch with an acquaintance.  He ordered the beef salad which he raved about.  He said it was spicy.  I ordered the cat fish plate  which was meh.  It was dry and overcooked.  I don't think I could have eaten this without the chili sauce.  Service was poor.  We went in  and no one even acknowledged us.  We had to finally ask whether we're supposed to order at the counter.,0,1,0,0,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,GLsg8ybAgXca_qEy_Pjpzw,1,1,2/27/2012,MAJOR ROACH INFESTATION! Do NOT eat here. The staff is rude and flat lied to me when I asked to see their health report. I looked up their health history online and it turns out they DO have something to hide. They were cited not only for a MAJOR COCKROACH INFESTATION  but also unsanitary food surfaces  improper handling of raw eggs  and faulty equipment. If you value sanitary eating conditions and good service DO NOT EAT HERE!!!!,0,1,0,1,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,JlR126FwFqNZ5etbh73kNQ,1,4,7/12/2012,This place offers Thai  Vietnamese  and Chinese style dishes  but the staff here speak Thai  so I think ordering Thai food would be your best pick since you know it's authentic.  I've been here twice and have tried the following items: pad see ew with chicken  chicken satay  stewed beef noodle  pineapple fried rice  and fried vanilla ice cream. Everything was good  but I wouldn't recommend the satay. Four skewers for $7  that's almost $2 with tax for one medium stick of meat.  Though the food is tasty  I can't help but to compare the prices of this with USC students' best friend during late night studying  TG Express. Both offer Thai food  but while Trio House offers more quality dishes with better taste  TG Express offers bigger portions (about 1.5 to double the size!) and a cheaper price. If I wanted Thai food  I'd think about ordering from TG first  but if I want to indulge  I'll go ahead to Trio House. But hey  this is LA  so expect good food to cost a little more.,0,1,1,1,0,1,0,0
1x3f4TCx7uvE-slRYJp6eQ,1mz-lNKkt2YiYS6WafSYqQ,1,3,1/27/2011,I drive past Trio House every time I go to school and finally decided to come here last night for dinner with a few classmates before class. It's pretty close to campus and within walking distance  just about two blocks away.   I ordered the Pad See Ew and one of my other classmates ordered the Pad Thai  which were both $8 each. The Pad See Ew was good but the Pad Thai was a little too sweet for my liking. Maybe I'm just spoiled by all the Thai restaurants I have around my area in Rowland Heights  but I thought Trio House was a little on the pricey side too since there was nothing special about our dishes  nor were the portions particularly large. Our food did come out pretty quickly though!   All in all  even though I'm only giving Trio House 3 stars  I think I would probably come here again (for dinner before class) because 1) it's within walking distance to campus and 2) it beats dining at a fast food restaurant.,0,1,1,1,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,Tgi-dbNZ3d6O3JDiXLddyA,1,5,8/27/2010,"Trio House is probably my go-to place on my lunch break  as I'm am literally sick and tired of nothing relatively close by to my work except for your typical fast food joint.  While many of the dishes taste 100% authentic (we are talking about asian fusion with other asian flavors here)  rich wonderful flavors more then make up for the slight lack in authenticity.  With not much in the way of more authentic asian sit down restaurants (Jose's chinese"" fast food doesn't count and Ramen just doesn't cut it when you want a RICE dish)  I'll take what I can get.  As far as what I get  as soon as I sit down  it's a coke and a garlic pepper chicken.""",0,1,0,1,0,1,0,0
1x3f4TCx7uvE-slRYJp6eQ,PnQYGvDF0CO-rMrVVSoS8A,1,2,3/15/2010,Food was okay. We ordered two lemonades and when the waiter came around and asked if we would like more  we said yes. He then topped off our glasses which still had some lemonade in them. When the bill came we were charged for four lemonades!  I would accept the charges if we were given two new  full glasses but when they partially refilled our glasses we were lead to believe there were free refills.,0,0,1,1,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,Ol0x00xUl2bb0xwXck_v8Q,4,3,3/12/2010,Ordered for delivery. This is the same Thai Trio in the UV -- but available for delivery and also has plenty of inside seating.   Tom Kah was super sour but delicious. I wish they labeled what everything was -- ordered for a big group so that was not easy. But aside from that everything else was great. Food was very good. They drove out on campus to deliver the food and helped me carry it back to our building since the building is not connected to a main road.   Would definitely order again. Maybe get some kind of curry or noodle dish...those were very tasty.,1,1,0,0,0,1,0,0
1x3f4TCx7uvE-slRYJp6eQ,bejmFrY1wxqeiM7j34C59A,1,3,5/10/2010,Not bad.   I had the Mongolian Beef Noodles. They were pretty good. The waitress was very nice and they got my order out quickly. They must have noticed some of the reviews about service  because they were extremely attentive. Hope they can survive. I think more people would go if they knew that they deliver for free!,0,1,1,1,0,1,0,1
1x3f4TCx7uvE-slRYJp6eQ,I7Ue2URUxSL_-P4ZgJGjCQ,2,1,7/15/2012,BUGS!   BUGS!  BUGS! HORRIBLE SERVICE!!!!!!!!!!!!!  Been there a few times and they are very rude! FOOD is always COLD! And if you don't like INSECTS in your food then avoid this restaurant. I've had TWO major bugs....one roach and one fly. They didn't even apologize to me. They yanked the dish out of my hand and walked away without offering to replace it.   PLEASE PAY ATTENTION TO WHATS IN  YOUR PLATE!!!!!!! SERIOUSLY!!!!!,0,1,0,0,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,0l84iea_AqWwsO1l44nQHQ,1,3,10/3/2012,We Trioed this restaurant since it was across the streeto from our hotelo and it was not the best  my friends.  Not the best.  I ordered a seafood dish and got maybe a cup  mayyybe  of seafood.  And it was $12.50.  Nooo thank you.  I am gonna need more food than that if it's my last meal of the day  sirs and madams.  And I am gonna need more food than that if you're going to charge me twelve focking fifty.  So.  We will not be returning for tonight's dinner.  The food  while fresh and tasty and presented nicely  does not suffice for our poor white middle-class single-parent college-student two-day-vacation downtown budget.  Man.  I miss my Los Angeles.  You're ruining it for me  Trio House.  You're wasting the few meals I have left in this dirty smut-infiltrated world formerly known as Babylon.  By the way the Babylon in the bible sounds just as horrific as the one here on Earth.  So I'm thinking... either I'm in heaven and I'm missing something  or in hell and it's really mediocre.  By the way  Family Guy was right.  I've been to hell.  It's called the hospital.  And there are not enough chairs.,1,1,0,0,0,1,0,0
1x3f4TCx7uvE-slRYJp6eQ,OgMVV68gIBP2VCdVRsm-VA,1,2,5/7/2012,The rating takes into account that this is one of the few Asian food options near USC... otherwise it would be downgraded!  Some of their dishes like the pad see ew are okay because they're pretty hard to mess up. These are your safe choices.  Others  including beef pho  pineapple fried rice  and sukiyak were edible at best. The beef in the pho was not even edible  and the flavor of the soup was way off (slightly sweet).  Prices are not cheap either  you can get better quality  more authentic food for the same price - but you'd have to drive to SGV or Pasadena.  I like Asian food but this is one place where the dishes will get old really fast if you eat here a lot  so beware!,0,1,1,1,0,0,0,0
1x3f4TCx7uvE-slRYJp6eQ,4frnXSLR1Rka7y087IczDw,3,4,8/26/2011,An easy walk from campus  it's no wonder Trio House is fairly popular with the USC crowd. The menu has a lot to choose from  though items can be a bit pricey. The best deal has to be the lunch special.  There are four choices for the $7.95 lunch special. Since we were a group of three  we chose three out of the four possible specials and would share our meals with each other.  One friend ordered chow mein with miso soup  salad  and honey chicken  my other friend ordered garlic chicken with salad  gyoza  and jasmine rice  and I ordered the green curry with salad  an egg roll  and jasmine rice.  Everything came out fairly quick and in an orderly manner. I tried mine first... the curry  unfortunately  was on the watery side  but the vegetables were done well and the salad and egg roll were very tasty. My friends' food definitely took the cake... the garlic chicken was savory and the chow mein had a unique flavor but was still very good!   We decided to finish off the meal with some green tea ice cream. It wasn't out of the ordinary  but the presentation was well-done.  Trio House is nothing extraordinary  but for college kids who have been deprived of asian food for a couple of weeks... this stuff hits the spot!,0,1,1,0,0,1,0,0
